molecule_chembl_id,pchembl_value,smiles,ROMol
CHEMBL1080072,6.34,COc1ccc2c(c1)nc(-c1nonc1N)n2C1CCC1,<rdkit.Chem.rdchem.Mol object at 0x0000026B408970B0>
CHEMBL1076619,6.34,CC1=NNC(=O)/C1=N\Nc1ccccc1Cl,<rdkit.Chem.rdchem.Mol object at 0x0000026B40897120>
CHEMBL346107,6.34,O=C1NC(=O)C(N2CCc3ccccc32)=C1c1cccc(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40897190>
CHEMBL360573,6.34,CN(C)S(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@H](N)CC3)nc3c(C#N)cnn23)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40897200>
CHEMBL3099833,6.34,Cn1cc(C2=C(c3nn(CCCCN4CCOCC4)c4ncccc34)C(=O)NC2=O)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000026B40897270>
CHEMBL3401123,6.34,C[C@@H]1CN(c2nc(-c3ccncc3F)cc(=O)n2C)[C@H](C)CO1,<rdkit.Chem.rdchem.Mol object at 0x0000026B408972E0>
CHEMBL4518273,6.33,Cc1nc(-c2ccc3c(c2)OCO3)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40897350>
CHEMBL160373,6.33,COc1cccc(C2=C(Nc3cccc(O)c3)C(=O)NC2=O)c1,<rdkit.Chem.rdchem.Mol object at 0x0000026B408973C0>
CHEMBL4559431,6.33,O=C(/C=C/c1cnc2[nH]cc(-c3ccccc3)c2c1)NCc1ccc2[nH]ccc2c1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40897430>
CHEMBL4592870,6.33,COc1cccc(CCC(=O)Nc2cc(-c3[nH]c(SC)nc3-c3ccc(F)cc3)ccn2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000026B408974A0>
CHEMBL593375,6.33,Cc1occc1-c1nc(N)c(OC[C@@H](N)Cc2c[nH]c3ccccc23)cc1-c1cnc2[nH]nc(C)c2c1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40897510>
CHEMBL458636,6.33,CCOC(=O)Cn1sc(=O)n(-c2cccc(C(=O)OCC)c2)c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000026B40897580>
CHEMBL450340,6.32,O=C1NC(=O)C(c2cn(CCCO)c3ncccc23)=C1c1ccccn1,<rdkit.Chem.rdchem.Mol object at 0x0000026B408975F0>
CHEMBL160829,6.32,COc1ccc(C2=C(Nc3cccc(O)c3)C(=O)NC2=O)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40897660>
CHEMBL404208,6.32,Brc1cnn2c(NCc3cccnc3)cc(-c3cccs3)nc12,<rdkit.Chem.rdchem.Mol object at 0x0000026B408976D0>
CHEMBL5089053,6.32,CN(c1ncnc2[nH]c3ccccc3c12)C1CCCN(CCC#N)C1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40897740>
CHEMBL561929,6.32,COc1ccc2c(c1)c(C1=C(n3ccc4ncccc43)C(=O)NC1=O)cn2CCCn1ccnc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B408977B0>
CHEMBL404488,6.32,CS(=O)(=O)Nc1ccc(-c2c(-c3cccnc3)oc3ncnc(N)c23)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40897820>
CHEMBL407113,6.32,NS(=O)(=O)c1cccc(-c2ccc3c(NC(=O)C4CC4)n[nH]c3c2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40897890>
CHEMBL404242,6.32,COC(=O)COc1ccc(Nc2ncc3nnn(-c4ccccc4)c3n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40897900>
CHEMBL3398190,6.32,O=C1NC(=O)C(c2nnc3ccccn23)=C1c1c[nH]c2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x0000026B40897970>
CHEMBL1938959,6.31,Cc1ccccc1-n1cc(-c2ccccn2)nn1,<rdkit.Chem.rdchem.Mol object at 0x0000026B408979E0>
CHEMBL256306,6.31,O=C(O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3ccccc3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40897A50>
CHEMBL5081917,6.31,CN(c1ncnc2[nH]c3cc(Cl)ccc3c12)[C@H]1CCCN(CCC#N)C1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40897AC0>
CHEMBL578803,6.31,COC(=O)c1cccc2c3c(c(CC(C)C)cc12)C(=O)NC3=O,<rdkit.Chem.rdchem.Mol object at 0x0000026B40897B30>
CHEMBL3735347,6.31,COc1ccc2[nH]nc(C(=O)NCC3CCN(Cc4noc(C(N)=O)n4)CC3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40897BA0>
CHEMBL3093042,6.3,O=c1cc(-c2ccncc2)nc(CCCc2ccccc2)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40897C10>
CHEMBL2024372,6.3,CCOC(=O)C/N=c1\nc(-c2ccc(OC)cc2)n(-c2ccccc2)s1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40897C80>
CHEMBL77540,6.3,Cc1c(-c2ccc(OS(=O)(=O)N(C)C)cc2)[nH]c2nccnc12,<rdkit.Chem.rdchem.Mol object at 0x0000026B40897CF0>
CHEMBL3125890,6.3,N#Cc1c(Oc2ccc(F)c(NC(=O)Cc3cccc(C(F)(F)F)c3)c2)ccc2nc(NC(=O)C3CC3)sc12,<rdkit.Chem.rdchem.Mol object at 0x0000026B40897D60>
CHEMBL309347,6.3,COc1ccc(-c2[nH]c3nccnc3c2C(C)C)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40897DD0>
CHEMBL413188,6.3,O=C1NC(=O)c2c1c1c3ccccc3[nH]c1n1cncc21,<rdkit.Chem.rdchem.Mol object at 0x0000026B40897E40>
CHEMBL593490,6.3,Cc1[nH]nc2ccc(-c3cc(OC[C@@H](N)Cc4c[nH]c5ccccc45)cnc3-c3ccoc3)cc12,<rdkit.Chem.rdchem.Mol object at 0x0000026B40897EB0>
CHEMBL1801628,6.3,Nc1c(Br)cc(C(=O)C(Br)Br)cc1Br,<rdkit.Chem.rdchem.Mol object at 0x0000026B40897F20>
CHEMBL406863,6.3,NCC1(c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40897F90>
CHEMBL251375,6.3,CC(O)c1cc(NCc2cccnc2)n2ncc(Br)c2n1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40899040>
CHEMBL142826,6.3,O=C(CBr)c1ccc(Br)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B408990B0>
CHEMBL357136,6.3,O=C(CCl)c1scc(Br)c1Br,<rdkit.Chem.rdchem.Mol object at 0x0000026B40899120>
CHEMBL44545,6.3,Nc1nccc(-c2c[nH]c3cc(Br)cc(O)c23)n1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40899190>
CHEMBL405021,6.3,O=C(Nc1n[nH]c2cc(-c3ccccc3)ccc12)C1CC1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40899200>
CHEMBL4438334,6.29,CC[C@@]1(c2ccccc2)C2=C(CC(C)(C)CC2=O)Nc2n[nH]cc21,<rdkit.Chem.rdchem.Mol object at 0x0000026B40899270>
CHEMBL4513323,6.29,COc1cc(CC(=O)Nc2cc(-c3[nH]c(SC)nc3-c3ccc(F)cc3)ccn2)cc(OC)c1OC,<rdkit.Chem.rdchem.Mol object at 0x0000026B408992E0>
CHEMBL160968,6.29,O=C1NC(=O)C(c2ccc(Cl)cc2)=C1Nc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40899350>
CHEMBL233554,6.29,CN(C)CCNS(=O)(=O)c1ccc(-c2ccc(/C=C3\SC(=N)NC3=O)o2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B408993C0>
CHEMBL3735863,6.29,COc1ccc2[nH]nc(C(=O)NCC3CCN(CCc4ccncc4)CC3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40899430>
CHEMBL5088103,6.28,Cn1c(NCCCCCCNc2c3c(nc4ccccc24)CCCC3)nc(-c2ccncc2)cc1=O,<rdkit.Chem.rdchem.Mol object at 0x0000026B408994A0>
CHEMBL4530813,6.28,CC(C)S(=O)(=O)c1ccc(-c2cnc(N)c(-c3cc(-c4ccccc4)on3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40899510>
CHEMBL1682343,6.28,c1ccc(CCCc2cn(-c3ccc4[nH]ncc4c3)nn2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40899580>
CHEMBL4441042,6.28,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)C3CCCO3)c2)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x0000026B408995F0>
CHEMBL351342,6.28,CSc1ccc(NC2=C(c3ccc(Cl)cc3)C(=O)NC2=O)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40899660>
CHEMBL3735772,6.28,CC#CC(=O)NCCCN1CCC(CNC(=O)c2n[nH]c3ccc(OC)cc23)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000026B408996D0>
CHEMBL3735095,6.28,CCOC(=O)CN1CCC(CNC(=O)c2n[nH]c3ccc(Br)cc23)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40899740>
CHEMBL454662,6.28,COc1ccc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(OC)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B408997B0>
CHEMBL346551,6.28,O=C1NC(=O)C(c2ccccc2)=C1Nc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40899820>
CHEMBL4545000,6.28,c1ccc(-c2noc(CSc3nnc(-c4ccncc4)o3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40899890>
CHEMBL408634,6.28,Nc1n[nH]c2nnc(-c3ccccc3)cc12,<rdkit.Chem.rdchem.Mol object at 0x0000026B40899900>
CHEMBL461140,6.28,CN(C)CCOc1ccc(/C=C/c2cc(-c3cc4c(=O)[nH]cnc4[nH]3)ccn2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40899970>
CHEMBL77641,6.28,Cc1c(-c2ccc(O)cc2)[nH]c2nccnc12,<rdkit.Chem.rdchem.Mol object at 0x0000026B408999E0>
CHEMBL182560,6.27,COc1ccc(-c2cc3c(NC(=O)CCSC)ncnc3o2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40899A50>
CHEMBL458210,6.27,CCOC(=O)Cn1sc(=O)n(CC(=O)N2CCCCC2)c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000026B40899AC0>
CHEMBL3735445,6.27,CCc1ccc2[nH]nc(C(=O)NCC3CCN(CC(=O)O)CC3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40899B30>
CHEMBL1164177,6.27,Cn1cncc1CNC(=O)c1ccc2cc(-c3n[nH]cc3-c3ccccc3)[nH]c2c1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40899BA0>
CHEMBL4781112,6.27,C[C@H]1C[C@@H](c2ccncc2NC(=O)c2nc(-c3ncccc3F)ccc2N)C[C@@H](O)[C@]1(C)O,<rdkit.Chem.rdchem.Mol object at 0x0000026B40899C10>
CHEMBL256987,6.27,O=C(O)c1ccc(Nc2ncc(-c3ccncc3)c(Nc3ccccc3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40899C80>
CHEMBL1682341,6.27,c1ccc(Cc2cn(-c3ccc4[nH]ncc4c3)nn2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40899CF0>
CHEMBL1630482,6.27,COc1ccc(Nc2nnc(-c3ccc(Cl)cc3)o2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40899D60>
CHEMBL4547931,6.27,COc1ccc(CCC(=O)Nc2cc(-c3[nH]c(SC)nc3-c3ccc(F)cc3)ccn2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40899DD0>
CHEMBL1630448,6.27,COc1ccc(/C=C2\SC(=O)NC2=O)cc1S(=O)(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000026B40899E40>
CHEMBL160743,6.27,CSc1ccc(NC2=C(c3cccc(Cl)c3)C(=O)NC2=O)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40899EB0>
CHEMBL4593348,6.26,CCC(CC)CNc1c(C(N)=O)cnc2ccc(C#N)cc12,<rdkit.Chem.rdchem.Mol object at 0x0000026B40899F20>
CHEMBL183171,6.26,O=C(Nc1ncnc2oc(-c3ccc(Cl)cc3)cc12)C1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40899F90>
CHEMBL1940909,6.26,Nc1c(F)c(NCCNc2ccccn2)c2c3c1c(=O)c(C(=O)O)cn3C1(CCC1)CCN2,<rdkit.Chem.rdchem.Mol object at 0x0000026B40895040>
CHEMBL560187,6.26,O=C1NC(=O)C(n2ccc3ncccc32)=C1c1cn(CCCn2ccnc2)c2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x0000026B408950B0>
CHEMBL449063,6.26,O=c1sn(-c2ccccc2)c(=O)n1CCCl,<rdkit.Chem.rdchem.Mol object at 0x0000026B40895120>
CHEMBL3736122,6.25,COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4ccc(OC)cc4)cc23)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40895190>
CHEMBL4741384,6.25,COc1ccc(-c2ccnc(N[C@H]3CO[C@H]4[C@@H]3OC[C@@H]4NC(=O)Nc3ccccc3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40895200>
CHEMBL4591390,6.25,CC(=O)Nc1cc(-c2[nH]c(SCc3ccccc3)nc2-c2ccc(F)cc2)ccn1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40895270>
CHEMBL3827724,6.25,COc1ccc(C(=O)CCC(=O)NNC(=O)Cn2c(C)nc3ccccc32)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B408952E0>
CHEMBL4537545,6.25,N=C1NC(=O)/C(=C\c2ccc(-c3ccccc3Cl)o2)S1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40895350>
CHEMBL4791654,6.25,CC(C)(C)c1ccc(Nc2cc(-c3noc(-c4ccc(NS(=O)(=O)c5ccc(C(C)(C)C)cc5)cc4)n3)ccn2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B408953C0>
CHEMBL3736196,6.25,COc1ccc(CCN2CCC(CNC(=O)c3n[nH]c4ccc(OC)cc34)CC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40895430>
CHEMBL1834322,6.25,C[C@@H]1COc2c(NCCNc3ccccn3)c(F)c(N)c3c(=O)c(C(=O)O)cn1c23,<rdkit.Chem.rdchem.Mol object at 0x0000026B408954A0>
CHEMBL595944,6.25,Cc1occc1-c1nc(N)c(OC[C@@H](N)Cc2c[nH]c3ccccc23)cc1-c1cnc2[nH]nc(C)c2n1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40895510>
CHEMBL3828397,6.24,CCCCNc1nnc(Cn2c(C)nc3ccccc32)s1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40895580>
CHEMBL4568095,6.24,O=C(Nc1cc(-c2[nH]c(-c3ccccc3)nc2-c2ccc(F)cc2)ccn1)C1CC1,<rdkit.Chem.rdchem.Mol object at 0x0000026B408955F0>
CHEMBL1801635,6.24,COc1ccc(-n2cnc3cc(C(=O)CBr)ccc32)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40895660>
CHEMBL249530,6.24,Brc1cnn2c(NCc3cccnc3)cc(-c3ccccc3)nc12,<rdkit.Chem.rdchem.Mol object at 0x0000026B408956D0>
CHEMBL1957948,6.24,CS(=O)(=O)Nc1ccc(CCNC(=O)c2ccc(O)c3[nH]c(-c4ccc(F)cc4F)nc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40895740>
CHEMBL4592453,6.24,N=C1NC(=O)/C(=C\c2ccc(-c3ccc(Cl)c(Cl)c3)o2)S1,<rdkit.Chem.rdchem.Mol object at 0x0000026B408957B0>
CHEMBL183504,6.24,O=C(Nc1ncnc2oc(-c3ccc(F)cc3)cc12)C1CC1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40895820>
CHEMBL3736418,6.24,COc1ccc2[nH]nc(C(=O)NCC3CCN(CCCNC(=O)c4ccccc4)CC3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40895890>
CHEMBL399139,6.24,O=C(NCCc1ccccc1)c1ccc(O)c2[nH]c(-c3ccccc3)nc12,<rdkit.Chem.rdchem.Mol object at 0x0000026B40895900>
CHEMBL3736396,6.24,COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4ccccc4C)cc23)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40895970>
CHEMBL1682357,6.24,c1ccc(Cc2cc(-c3ccc4[nH]ncc4c3)on2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B408959E0>
CHEMBL4536515,6.24,Cc1c(-c2ccc(/C=C3/SC(=N)NC3=O)o2)ccc([N+](=O)[O-])c1C,<rdkit.Chem.rdchem.Mol object at 0x0000026B40895A50>
CHEMBL4640300,6.23,COc1ccc(-c2cc(=O)c3c(OC)c([C@H]4O[C@H](C(=O)N[C@@H](C)C(F)(F)F)[C@@H](O)[C@H](O)[C@H]4O)c(OC)cc3o2)cc1OC,<rdkit.Chem.rdchem.Mol object at 0x0000026B40895AC0>
CHEMBL4566633,6.23,O=C1NC(=S)N/C1=C/c1ccc(-c2ccc([N+](=O)[O-])cc2)o1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40895B30>
CHEMBL1834110,6.22,Nc1c(F)c(NC2CCCCC2)c(F)c2c1c(=O)c(C(=O)O)cn2C1CC1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40895BA0>
CHEMBL5185897,6.22,COc1ccc(-c2cc(=O)c3c(OC)c([C@@H]4O[C@H](C(=O)N[C@H](C)C(F)(F)F)[C@@H](O)[C@H](O)[C@H]4O)c(OC)cc3o2)cc1OC,<rdkit.Chem.rdchem.Mol object at 0x0000026B40895C10>
CHEMBL259998,6.22,NC1(c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40895C80>
CHEMBL560158,6.22,CC(=O)Nc1ccc(Sc2nc(Nc3cc[nH]n3)c3ccccc3n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40895CF0>
CHEMBL3747661,6.22,COc1ccc(CNC(=O)Nc2nc(C)c(C(C)=O)s2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40895D60>
CHEMBL76941,6.22,C=CCc1c(-c2ccc(OC)cc2)[nH]c2nccnc12,<rdkit.Chem.rdchem.Mol object at 0x0000026B40895DD0>
CHEMBL2022418,6.22,OCC/N=c1\nc(-c2ccccc2)n(-c2ccccc2)s1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40895E40>
CHEMBL2022416,6.22,Cc1n/c(=N\Cc2cccnc2)sn1-c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40895EB0>
CHEMBL2024362,6.22,N=c1nc(-c2ccccc2)n(-c2ccccc2)s1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40895F20>
CHEMBL250148,6.22,Brc1cnn2c(NCOc3cccnc3)cc(-c3ccccc3)nc12,<rdkit.Chem.rdchem.Mol object at 0x0000026B40895F90>
CHEMBL1078426,6.21,Nc1nonc1-c1nc2ccccc2n1-c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40891040>
CHEMBL430574,6.21,O=C1Cc2c([nH]c3ccccc23)-c2ccccc2N1,<rdkit.Chem.rdchem.Mol object at 0x0000026B408910B0>
CHEMBL132223,6.21,O=C1NC(=O)C2=C1c1cn(c3ncccc13)CCOCCOCCn1cc2c2cccnc21,<rdkit.Chem.rdchem.Mol object at 0x0000026B40891120>
CHEMBL3410102,6.21,O=C(Nc1cc(-c2ccc3ccccc3c2)ccn1)C1CC1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40891190>
CHEMBL182283,6.21,Cc1ccc(-c2cc3c(NC(=O)C4CC4)ncnc3o2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40891200>
CHEMBL184657,6.2,Cc1ccc2c(-c3ccnc(Nc4ccc(Cl)c(C(F)(F)F)c4)n3)c(-c3cccc(C(F)(F)F)c3)nn2n1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40891270>
CHEMBL4071667,6.2,CN1CCN(c2nc(-c3ccncn3)cc(=O)n2C)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000026B408912E0>
CHEMBL4648047,6.2,O=C(Nc1cc(-c2cn(-c3ccccc3)c3cnccc23)ccn1)C1CC1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40891350>
CHEMBL188205,6.2,COc1ccc2c(-c3ccnc(Nc4cc(C(F)(F)F)cc(C(F)(F)F)c4)n3)cnn2n1,<rdkit.Chem.rdchem.Mol object at 0x0000026B408913C0>
CHEMBL256518,6.2,c1ccc(Nc2ncc3nnn(-c4ccccc4)c3n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40891430>
CHEMBL4580131,6.2,Nc1nccc(-c2ccccc2)c1/N=C/c1ccnc(NC(=O)C2CC2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000026B408914A0>
CHEMBL253532,6.2,Cc1cccc(N2CCN(CCCNC(=O)c3nc(-c4cccnc4)no3)CC2)c1C,<rdkit.Chem.rdchem.Mol object at 0x0000026B40891510>
CHEMBL471015,6.2,COC(=O)c1cccc(CSc2nnc(-c3ccc4c(c3)CCO4)o2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40891580>
CHEMBL4442834,6.2,Nc1ncccc1NC(=O)c1ccnc(NC(=O)C2CC2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000026B408915F0>
CHEMBL1630462,6.2,FC(F)(F)c1ccc(-c2nnc(Nc3ccccc3)o2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40891660>
CHEMBL1272270,6.2,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)C3CC3)c2)n1C,<rdkit.Chem.rdchem.Mol object at 0x0000026B408916D0>
CHEMBL3735984,6.19,COc1ccc2[nH]nc(C(=O)NCC3CCN(Cc4ccc(C(F)(F)F)cc4)CC3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40891740>
CHEMBL1080375,6.19,O=C1NN=C(c2ccccn2)/C1=N/Nc1ccccc1Cl,<rdkit.Chem.rdchem.Mol object at 0x0000026B408917B0>
CHEMBL4632385,6.19,Cc1ccc2[nH]nc(C(=O)NCC3CCN(C(=O)Nc4ccccc4)CC3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40891820>
CHEMBL75680,6.19,CCCCc1c(-c2ccc(O)cc2)[nH]c2nccnc12,<rdkit.Chem.rdchem.Mol object at 0x0000026B40891890>
CHEMBL3735755,6.19,Cc1ccc2[nH]nc(C(=O)NCC3CCN(CC(=O)Nc4ccccc4)CC3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40891900>
CHEMBL1682556,6.19,c1cn2c(NC3CCCCC3)c(-c3ccc4[nH]ncc4c3)nc2s1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40891970>
CHEMBL4788432,6.19,COc1nc(-c2ccnc(NC(=O)C3CC3)c2)sc1C(=O)NCCCCNC(=O)COc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,<rdkit.Chem.rdchem.Mol object at 0x0000026B408919E0>
CHEMBL1081454,6.19,COc1ccc(N/N=C2\C(=O)NN=C2c2ccccn2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40891A50>
CHEMBL4440048,6.19,CC(C)S(=O)(=O)c1ccc(-c2cnc(N)c(-c3cc(-c4ccccc4)no3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40891AC0>
CHEMBL4064316,6.18,CC(C)n1cc(-c2ccncc2)c2ccncc21,<rdkit.Chem.rdchem.Mol object at 0x0000026B40891B30>
CHEMBL1630489,6.18,COc1ccc(Nc2nnc(-c3ccc(OC)cc3)o2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40891BA0>
CHEMBL559472,6.18,Cn1cc(C2=C(c3cn(CCCn4ccnc4)c4ccccc34)C(=O)NC2=O)c2ncccc21,<rdkit.Chem.rdchem.Mol object at 0x0000026B40891C10>
CHEMBL4437018,6.18,O=C(Nc1cc(-c2[nH]c(SCc3ccccc3)nc2-c2ccc(F)cc2)ccn1)C1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40891C80>
CHEMBL3925481,6.18,COc1cc(C2=C(c3cn(CCN4CCOCC4)c4ccccc34)C(=O)NC2=O)cc(OC)c1OC,<rdkit.Chem.rdchem.Mol object at 0x0000026B40891CF0>
CHEMBL1834111,6.18,Nc1c(F)c(NCCc2c[nH]c3ccccc23)c(F)c2c1c(=O)c(C(=O)O)cn2C1CC1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40891D60>
CHEMBL1086782,6.18,CCCC(=O)Nc1n[nH]c2cc(-c3ccncc3)ccc12,<rdkit.Chem.rdchem.Mol object at 0x0000026B40891DD0>
CHEMBL1630475,6.17,CS(=O)(=O)c1ccc(-c2nnc(Nc3ccc(Cl)cc3)o2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40891E40>
CHEMBL4277917,6.17,CCOC(O)(Nc1cccc(C(=O)O)c1)Nc1nc2c(s1)CC(N1C(=O)c3ccccc3C1=O)CC2,<rdkit.Chem.rdchem.Mol object at 0x0000026B40891EB0>
CHEMBL4436862,6.17,O=C1NC(=S)N/C1=C/c1ccc(-c2ccc(Cl)c(Cl)c2)o1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40891F20>
CHEMBL3099839,6.17,O=C1NC(=O)C(c2nn(CCCN3CCOCC3)c3ncccc23)=C1c1cn(CCCn2ccnc2)c2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x0000026B40891F90>
CHEMBL603197,6.17,Cc1n[nH]c2cnc(-c3cc(OC[C@@H](N)Cc4c[nH]c5ccccc45)cnc3-c3ccoc3)nc12,<rdkit.Chem.rdchem.Mol object at 0x0000026B4088F040>
CHEMBL595459,6.17,Cc1occc1-c1nc(N)c(OC[C@@H](N)Cc2c[nH]c3ccccc23)cc1-c1cc2c(C)n[nH]c2cn1,<rdkit.Chem.rdchem.Mol object at 0x0000026B4088F0B0>
CHEMBL1669586,6.17,O=C1OCC(Cc2ccc(O)c(O)c2)=C1c1ccc(O)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B4088F120>
CHEMBL513576,6.17,Fc1cccc(SCc2nnc(-c3ccc4c(c3)CCO4)o2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000026B4088F190>
CHEMBL3736404,6.17,COc1ccc2[nH]nc(C(=O)NCC3CCN(CC(=O)O)CC3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x0000026B4088F200>
CHEMBL574600,6.17,Cc1nc(-c2ccc3occ(-c4ccc([S+](C)[O-])cc4)c3c2)no1,<rdkit.Chem.rdchem.Mol object at 0x0000026B4088F270>
CHEMBL1077670,6.16,Cc1cn(CC(C)C)c(-c2nonc2N)n1,<rdkit.Chem.rdchem.Mol object at 0x0000026B4088F2E0>
